ordernumber,orderdate,quantityordered,priceeach,sales,country,customername,productline,dealsize,status,producto_id,cliente_id,continente,subregion,capital
10232,2004-03-20,26,88.34,2296.84,United Kingdom,giftsbymail.co.uk,Ships,Small,Shipped,98,32,Europe,Northern Europe,London
10248,2004-05-07,40,100.0,4157.2,United States,Land of Toys Inc.,Ships,Medium,Cancelled,98,21,Americas,North America,"Washington, D.C."
10273,2004-07-21,21,100.0,2146.2,Belgium,Petit Auto,Ships,Small,Shipped,98,8,Europe,Western Europe,Brussels
10282,2004-08-20,43,86.61,3724.23,United States,Mini Gifts Distributors Ltd.,Ships,Medium,Shipped,98,72,Americas,North America,"Washington, D.C."
10293,2004-09-09,29,71.89,2084.81,Italy,Amica Models & Co.,Ships,Small,Shipped,98,50,Europe,Southern Europe,Rome
10306,2004-10-14,38,91.81,3488.78,United Kingdom,"AV Stores, Co.",Ships,Medium,Shipped,98,67,Europe,Northern Europe,London
10314,2004-10-22,23,76.22,1753.06,Denmark,Heintze Collectables,Ships,Small,Shipped,98,44,Europe,Northern Europe,Copenhagen
10327,2004-11-10,20,100.0,3469.2,Denmark,Danish Wholesale Imports,Ships,Medium,Resolved,98,58,Europe,Northern Europe,Copenhagen
10337,2004-11-21,36,70.3,2530.8,United States,Classic Legends Inc.,Ships,Small,Shipped,98,3,Americas,North America,"Washington, D.C."
10350,2004-12-02,28,100.0,2924.32,Spain,Euro Shopping Channel,Ships,Small,Shipped,98,86,Europe,Southern Europe,Madrid
10372,2005-01-26,44,100.0,4496.8,Japan,"Tokyo Collectables, Ltd",Ships,Medium,Shipped,98,70,Asia,Eastern Asia,Tokyo
10384,2005-02-23,49,100.0,6397.44,United States,Corporate Gift Ideas Co.,Ships,Medium,Shipped,98,2,Americas,North America,"Washington, D.C."
10397,2005-03-28,32,80.55,2577.6,France,Alpha Cognac,Ships,Small,Shipped,98,87,Europe,Western Europe,Paris
10414,2005-05-06,34,100.0,3533.62,United States,Gifts4AllAges.com,Ships,Medium,On Hold,98,44,Americas,North America,"Washington, D.C."
10106,2003-02-17,30,100.0,3177.3,Italy,Rovelli Gifts,Ships,Medium,Shipped,99,2,Europe,Southern Europe,Rome
10119,2003-04-28,29,94.14,2730.06,Austria,Salzburg Collectables,Ships,Small,Shipped,99,81,Europe,Central Europe,Vienna
10131,2003-06-16,22,85.99,1891.78,United States,Gift Ideas Corp.,Ships,Small,Shipped,99,35,Americas,North America,"Washington, D.C."
10143,2003-08-10,26,100.0,2612.48,United States,Mini Creations Ltd.,Ships,Small,Shipped,99,98,Americas,North America,"Washington, D.C."
10155,2003-10-06,32,91.43,2925.76,Finland,"Toys of Finland, Co.",Ships,Small,Shipped,99,87,Europe,Northern Europe,Helsinki
10167,2003-10-23,29,100.0,2940.02,Sweden,Scandinavian Gift Ideas,Ships,Small,Cancelled,99,30,Europe,Northern Europe,Stockholm
10178,2003-11-08,34,96.86,3293.24,France,Alpha Cognac,Ships,Medium,Shipped,99,8,Europe,Western Europe,Paris
10186,2003-11-14,24,99.57,2389.68,United Kingdom,"Double Decker Gift Stores, Ltd",Ships,Small,Shipped,99,22,Europe,Northern Europe,London
10197,2003-11-26,24,90.52,2172.48,Spain,Enaco Distributors,Ships,Small,Shipped,99,44,Europe,Southern Europe,Madrid
10209,2004-01-09,33,88.71,2927.43,United States,"Men 'R' US Retailers, Ltd.",Ships,Small,Shipped,99,58,Americas,North America,"Washington, D.C."
10222,2004-02-19,26,100.0,2659.54,United States,Collectable Mini Designs Co.,Ships,Small,Shipped,99,36,Americas,North America,"Washington, D.C."
10249,2004-05-08,40,95.95,3838.0,United States,Cambridge Collectables Co.,Ships,Medium,Shipped,99,69,Americas,North America,"Washington, D.C."
10262,2004-06-24,44,94.14,4142.16,Spain,Euro Shopping Channel,Ships,Medium,Cancelled,99,77,Europe,Southern Europe,Madrid
10274,2004-07-21,24,90.52,2172.48,United States,Collectables For Less Inc.,Ships,Small,Shipped,99,93,Americas,North America,"Washington, D.C."
10283,2004-08-20,20,94.14,1882.8,Canada,"Royal Canadian Collectables, Ltd.",Ships,Small,Shipped,99,31,Americas,North America,Ottawa
10296,2004-09-15,34,100.0,3477.86,Germany,"Bavarian Collectables Imports, Co.",Ships,Medium,Shipped,99,47,Europe,Western Europe,Berlin
10307,2004-10-14,34,97.76,3323.84,United States,"Classic Gift Ideas, Inc",Ships,Medium,Shipped,99,55,Americas,North America,"Washington, D.C."
10316,2004-11-01,45,93.24,4195.8,United Kingdom,giftsbymail.co.uk,Ships,Medium,Shipped,99,80,Europe,Northern Europe,London
10328,2004-11-12,41,100.0,4156.58,Italy,Rovelli Gifts,Ships,Medium,Shipped,99,62,Europe,Southern Europe,Rome
10339,2004-11-23,55,71.25,3918.75,Japan,"Tokyo Collectables, Ltd",Ships,Medium,Shipped,99,30,Asia,Eastern Asia,Tokyo
10352,2004-12-03,23,100.0,2352.67,United States,Auto-Moto Classics Inc.,Ships,Small,Shipped,99,55,Americas,North America,"Washington, D.C."
10361,2004-12-17,24,45.39,1089.36,Australia,Souveniers And Things Co.,Ships,Small,Shipped,99,16,Oceania,Australia and New Zealand,Canberra
10373,2005-01-31,32,84.41,2701.12,Finland,"Oulu Toy Supplies, Inc.",Ships,Small,Shipped,99,12,Europe,Northern Europe,Helsinki
10386,2005-03-01,29,85.76,2487.04,Spain,Euro Shopping Channel,Ships,Small,Resolved,99,17,Europe,Southern Europe,Madrid
10398,2005-03-30,36,100.0,3910.32,France,Reims Collectables,Ships,Medium,Shipped,99,16,Europe,Western Europe,Paris
10400,2005-04-01,46,87.8,4038.8,United States,The Sharp Gifts Warehouse,Ships,Medium,Shipped,99,12,Americas,North America,"Washington, D.C."
10415,2005-05-09,32,95.95,3070.4,Australia,"Australian Collectables, Ltd",Ships,Medium,Disputed,99,8,Oceania,Australia and New Zealand,Canberra
10106,2003-02-17,34,100.0,3763.46,Italy,Rovelli Gifts,Planes,Medium,Shipped,100,84,Europe,Southern Europe,Rome
10120,2003-04-29,24,100.0,2584.8,Australia,"Australian Collectors, Co.",Planes,Small,Shipped,100,3,Oceania,Australia and New Zealand,Canberra
10131,2003-06-16,40,100.0,4427.6,United States,Gift Ideas Corp.,Planes,Medium,Shipped,100,16,Americas,North America,"Washington, D.C."
10143,2003-08-10,26,82.77,2152.02,United States,Mini Creations Ltd.,Planes,Small,Shipped,100,30,Americas,North America,"Washington, D.C."
10155,2003-10-06,20,100.0,2353.4,Finland,"Toys of Finland, Co.",Planes,Small,Shipped,100,23,Europe,Northern Europe,Helsinki
10168,2003-10-28,31,100.0,3431.39,United States,Technics Stores Inc.,Planes,Medium,Shipped,100,92,Americas,North America,"Washington, D.C."
10178,2003-11-08,22,87.75,1930.5,France,Alpha Cognac,Planes,Small,Shipped,100,5,Europe,Western Europe,Paris
10198,2003-11-27,42,100.0,4774.56,Philippines,Cruz & Sons Co.,Planes,Medium,Shipped,100,84,Asia,South-Eastern Asia,Manila
10210,2004-01-12,26,99.72,2592.72,Japan,Osaka Souveniers Co.,Planes,Small,Shipped,100,65,Asia,Eastern Asia,Tokyo
10222,2004-02-19,37,87.75,3246.75,United States,Collectable Mini Designs Co.,Planes,Medium,Shipped,100,30,Americas,North America,"Washington, D.C."
10235,2004-04-02,38,88.75,3372.5,Canada,"Royal Canadian Collectables, Ltd.",Planes,Medium,Shipped,100,21,Americas,North America,Ottawa
10250,2004-05-11,35,100.0,3909.15,United States,The Sharp Gifts Warehouse,Planes,Medium,Shipped,100,84,Americas,North America,"Washington, D.C."
10262,2004-06-24,33,90.75,2994.75,Spain,Euro Shopping Channel,Planes,Small,Cancelled,100,70,Europe,Southern Europe,Madrid
10275,2004-07-23,39,100.0,4472.52,France,La Rochelle Gifts,Planes,Medium,Shipped,100,22,Europe,Western Europe,Paris
10284,2004-08-21,45,100.0,4576.95,Norway,"Norway Gifts By Mail, Co.",Planes,Medium,Shipped,100,82,Europe,Northern Europe,Oslo
10296,2004-09-15,24,100.0,2441.04,Germany,"Bavarian Collectables Imports, Co.",Planes,Small,Shipped,100,72,Europe,Western Europe,Berlin
10308,2004-10-15,35,88.75,3106.25,United States,Mini Classics,Planes,Medium,Shipped,100,32,Americas,North America,"Washington, D.C."
10316,2004-11-01,23,100.0,2706.41,United Kingdom,giftsbymail.co.uk,Planes,Small,Shipped,100,33,Europe,Northern Europe,London
10328,2004-11-12,37,100.0,4021.53,Italy,Rovelli Gifts,Planes,Medium,Shipped,100,16,Europe,Southern Europe,Rome
10340,2004-11-24,55,87.75,4826.25,Spain,Enaco Distributors,Planes,Medium,Shipped,100,76,Europe,Southern Europe,Madrid
10352,2004-12-03,49,100.0,4935.28,United States,Auto-Moto Classics Inc.,Planes,Medium,Shipped,100,38,Americas,North America,"Washington, D.C."
10361,2004-12-17,26,100.0,2754.7,Australia,Souveniers And Things Co.,Planes,Small,Shipped,100,98,Oceania,Australia and New Zealand,Canberra
10375,2005-02-03,33,100.0,3856.71,France,La Rochelle Gifts,Planes,Medium,Shipped,100,14,Europe,Western Europe,Paris
10386,2005-03-01,37,83.84,3102.08,Spain,Euro Shopping Channel,Planes,Medium,Resolved,100,36,Europe,Southern Europe,Madrid
10398,2005-03-30,22,86.76,1908.72,France,Reims Collectables,Planes,Small,Shipped,100,97,Europe,Western Europe,Paris
10401,2005-04-03,85,88.75,7543.75,United States,Tekni Collectables Inc.,Planes,Large,On Hold,100,23,Americas,North America,"Washington, D.C."
10416,2005-05-10,22,100.0,2457.18,Italy,L'ordine Souveniers,Planes,Small,Shipped,100,66,Europe,Southern Europe,Rome
10105,2003-02-11,31,65.77,2038.87,Denmark,Danish Wholesale Imports,Ships,Small,Shipped,101,85,Europe,Northern Europe,Copenhagen
10119,2003-04-28,38,65.77,2499.26,Austria,Salzburg Collectables,Ships,Small,Shipped,101,2,Europe,Central Europe,Vienna
10129,2003-06-12,45,85.29,3838.05,United Kingdom,"Stylish Desk Decors, Co.",Ships,Medium,Shipped,101,91,Europe,Northern Europe,London
10143,2003-08-10,31,85.29,2643.99,United States,Mini Creations Ltd.,Ships,Small,Shipped,101,73,Americas,North America,"Washington, D.C."
10154,2003-10-02,36,64.33,2315.88,United States,Boards & Toys Co.,Ships,Small,Shipped,101,65,Americas,North America,"Washington, D.C."
10167,2003-10-23,46,70.11,3225.06,Sweden,Scandinavian Gift Ideas,Ships,Medium,Cancelled,101,75,Europe,Northern Europe,Stockholm
10177,2003-11-07,32,76.62,2451.84,Spain,CAF Imports,Ships,Small,Shipped,101,67,Europe,Southern Europe,Madrid
10185,2003-11-14,39,57.82,2254.98,United States,Mini Creations Ltd.,Ships,Small,Shipped,101,52,Americas,North America,"Washington, D.C."
10197,2003-11-26,50,78.79,3939.5,Spain,Enaco Distributors,Ships,Medium,Shipped,101,62,Europe,Southern Europe,Madrid
10208,2004-01-02,46,74.45,3424.7,France,"Saveley & Henriot, Co.",Ships,Medium,Shipped,101,23,Europe,Western Europe,Paris
10222,2004-02-19,36,80.95,2914.2,United States,Collectable Mini Designs Co.,Ships,Small,Shipped,101,26,Americas,North America,"Washington, D.C."
10233,2004-03-29,29,82.4,2389.6,United States,Tekni Collectables Inc.,Ships,Small,Shipped,101,68,Americas,North America,"Washington, D.C."
10248,2004-05-07,32,75.89,2428.48,United States,Land of Toys Inc.,Ships,Small,Cancelled,101,82,Americas,North America,"Washington, D.C."
10261,2004-06-17,44,68.67,3021.48,Canada,Quebec Home Shopping Network,Ships,Medium,Shipped,101,55,Americas,North America,Ottawa
10273,2004-07-21,42,62.16,2610.72,Belgium,Petit Auto,Ships,Small,Shipped,101,6,Europe,Western Europe,Brussels
10283,2004-08-20,47,65.77,3091.19,Canada,"Royal Canadian Collectables, Ltd.",Ships,Medium,Shipped,101,35,Americas,North America,Ottawa
10295,2004-09-10,44,58.55,2576.2,United States,Gifts4AllAges.com,Ships,Small,Shipped,101,22,Americas,North America,"Washington, D.C."
10306,2004-10-14,43,75.17,3232.31,United Kingdom,"AV Stores, Co.",Ships,Medium,Shipped,101,43,Europe,Northern Europe,London
10316,2004-11-01,48,74.45,3573.6,United Kingdom,giftsbymail.co.uk,Ships,Medium,Shipped,101,15,Europe,Northern Europe,London
10327,2004-11-10,21,96.31,2022.51,Denmark,Danish Wholesale Imports,Ships,Small,Resolved,101,86,Europe,Northern Europe,Copenhagen
10339,2004-11-23,50,74.35,3717.5,Japan,"Tokyo Collectables, Ltd",Ships,Medium,Shipped,101,60,Asia,Eastern Asia,Tokyo
10350,2004-12-02,29,75.35,2185.15,Spain,Euro Shopping Channel,Ships,Small,Shipped,101,12,Europe,Southern Europe,Madrid
10373,2005-01-31,41,70.33,2883.53,Finland,"Oulu Toy Supplies, Inc.",Ships,Small,Shipped,101,49,Europe,Northern Europe,Helsinki
10386,2005-03-01,37,100.0,5017.57,Spain,Euro Shopping Channel,Ships,Medium,Resolved,101,42,Europe,Southern Europe,Madrid
10397,2005-03-28,22,66.5,1463.0,France,Alpha Cognac,Ships,Small,Shipped,101,38,Europe,Western Europe,Paris
10414,2005-05-06,31,75.89,2352.59,United States,Gifts4AllAges.com,Ships,Small,On Hold,101,82,Americas,North America,"Washington, D.C."
10103,2003-01-29,42,100.0,4460.82,Norway,Baane Mini Imports,Classic Cars,Medium,Shipped,102,45,Europe,Northern Europe,Oslo
10114,2003-04-01,42,100.0,4758.18,France,"La Corne D'abondance, Co.",Classic Cars,Medium,Shipped,102,35,Europe,Western Europe,Paris
10126,2003-05-28,45,100.0,4597.2,Spain,"Corrida Auto Replicas, Ltd",Classic Cars,Medium,Shipped,102,30,Europe,Southern Europe,Madrid
10140,2003-07-24,36,100.0,4114.8,United States,Technics Stores Inc.,Classic Cars,Medium,Shipped,102,88,Americas,North America,"Washington, D.C."
10150,2003-09-19,20,100.0,2104.0,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Small,Shipped,102,30,Asia,South-Eastern Asia,Singapore
10164,2003-10-21,39,81.93,3195.27,Austria,Mini Auto Werke,Classic Cars,Medium,Resolved,102,78,Europe,Central Europe,Vienna
10175,2003-11-06,42,85.98,3611.16,United Kingdom,"Stylish Desk Decors, Co.",Classic Cars,Medium,Shipped,102,6,Europe,Northern Europe,London
10183,2003-11-13,23,86.99,2000.77,United States,"Classic Gift Ideas, Inc",Classic Cars,Small,Shipped,102,67,Americas,North America,"Washington, D.C."
10194,2003-11-25,26,89.01,2314.26,France,"Saveley & Henriot, Co.",Classic Cars,Small,Shipped,102,80,Europe,Western Europe,Paris
10206,2003-12-05,33,100.0,3871.89,Canada,Canadian Gift Exchange Network,Classic Cars,Medium,Shipped,102,7,Americas,North America,Ottawa
10217,2004-02-04,31,88.0,2728.0,Singapore,Handji Gifts& Co,Classic Cars,Small,Shipped,102,52,Asia,South-Eastern Asia,Singapore
10229,2004-03-11,50,100.0,5614.0,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,102,14,Americas,North America,"Washington, D.C."
10245,2004-05-04,44,100.0,4628.8,United States,Super Scale Inc.,Classic Cars,Medium,Shipped,102,73,Americas,North America,"Washington, D.C."
10258,2004-06-15,45,80.92,3641.4,Japan,"Tokyo Collectables, Ltd",Classic Cars,Medium,Shipped,102,15,Asia,Eastern Asia,Tokyo
10270,2004-07-19,46,88.0,4048.0,Australia,Souveniers And Things Co.,Classic Cars,Medium,Shipped,102,21,Oceania,Australia and New Zealand,Canberra
10281,2004-08-19,27,85.98,2321.46,United States,Diecast Classics Inc.,Classic Cars,Small,Shipped,102,35,Americas,North America,"Washington, D.C."
10291,2004-09-08,28,100.0,3256.96,Sweden,Scandinavian Gift Ideas,Classic Cars,Medium,Shipped,102,66,Europe,Northern Europe,Stockholm
10304,2004-10-11,40,100.0,4208.0,France,Auto Assoc. & Cie.,Classic Cars,Medium,Shipped,102,91,Europe,Western Europe,Paris
10313,2004-10-22,30,99.13,2973.9,Canada,Canadian Gift Exchange Network,Classic Cars,Small,Shipped,102,2,Americas,North America,Ottawa
10324,2004-11-05,34,100.0,4248.3,United States,Vitachrome Inc.,Classic Cars,Medium,Shipped,102,35,Americas,North America,"Washington, D.C."
10336,2004-11-20,46,100.0,9558.8,France,"La Corne D'abondance, Co.",Classic Cars,Large,Shipped,102,82,Europe,Western Europe,Paris
10348,2004-11-01,32,82.83,2650.56,Spain,"Corrida Auto Replicas, Ltd",Classic Cars,Small,Shipped,102,78,Europe,Southern Europe,Madrid
10358,2004-12-10,27,100.0,3761.37,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,102,20,Europe,Southern Europe,Madrid
10371,2005-01-23,34,100.0,4301.34,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,102,82,Americas,North America,"Washington, D.C."
10382,2005-02-17,34,54.84,1864.56,United States,Mini Gifts Distributors Ltd.,Classic Cars,Small,Shipped,102,10,Americas,North America,"Washington, D.C."
10411,2005-05-01,34,100.0,3576.8,Canada,Quebec Home Shopping Network,Classic Cars,Medium,Shipped,102,25,Americas,North America,Ottawa
10424,2005-05-31,46,80.92,3722.32,Spain,Euro Shopping Channel,Classic Cars,Medium,In Process,102,66,Europe,Southern Europe,Madrid
10106,2003-02-17,32,100.0,3986.56,Italy,Rovelli Gifts,Planes,Medium,Shipped,103,25,Europe,Southern Europe,Rome
10120,2003-04-29,24,100.0,3417.12,Australia,"Australian Collectors, Co.",Planes,Medium,Shipped,103,54,Oceania,Australia and New Zealand,Canberra
10133,2003-06-27,27,99.67,2691.09,Spain,Euro Shopping Channel,Planes,Small,Shipped,103,33,Europe,Southern Europe,Madrid
10145,2003-08-25,20,100.0,2752.6,United States,Toys4GrownUps.com,Planes,Small,Shipped,103,36,Americas,North America,"Washington, D.C."
10168,2003-10-28,36,100.0,4527.72,United States,Technics Stores Inc.,Planes,Medium,Shipped,103,95,Americas,North America,"Washington, D.C."
10188,2003-11-18,29,100.0,3957.05,Norway,Herkku Gifts,Planes,Medium,Shipped,103,14,Europe,Northern Europe,Oslo
10210,2004-01-12,25,100.0,2818.0,Japan,Osaka Souveniers Co.,Planes,Small,Shipped,103,65,Asia,Eastern Asia,Tokyo
10223,2004-02-20,29,100.0,3199.86,Australia,"Australian Collectors, Co.",Planes,Medium,Shipped,103,80,Oceania,Australia and New Zealand,Canberra
10235,2004-04-02,25,96.11,2402.75,Canada,"Royal Canadian Collectables, Ltd.",Planes,Small,Shipped,103,54,Americas,North America,Ottawa
10250,2004-05-11,44,100.0,6055.72,United States,The Sharp Gifts Warehouse,Planes,Medium,Shipped,103,52,Americas,North America,"Washington, D.C."
10263,2004-06-28,47,100.0,5465.16,United States,Gift Depot Inc.,Planes,Medium,Shipped,103,3,Americas,North America,"Washington, D.C."
10275,2004-07-23,48,100.0,6378.72,France,La Rochelle Gifts,Planes,Medium,Shipped,103,99,Europe,Western Europe,Paris
10285,2004-08-27,45,100.0,5392.8,United States,Marta's Replicas Co.,Planes,Medium,Shipped,103,41,Americas,North America,"Washington, D.C."
10297,2004-09-16,35,100.0,3986.5,Ireland,"Clover Collections, Co.",Planes,Medium,Shipped,103,6,Europe,Northern Europe,Dublin
10308,2004-10-15,31,100.0,4009.23,United States,Mini Classics,Planes,Medium,Shipped,103,25,Americas,North America,"Washington, D.C."
10318,2004-11-02,50,100.0,7119.0,United States,Diecast Classics Inc.,Planes,Large,Shipped,103,13,Americas,North America,"Washington, D.C."
10328,2004-11-12,33,100.0,4072.2,Italy,Rovelli Gifts,Planes,Medium,Shipped,103,98,Europe,Southern Europe,Rome
10340,2004-11-24,29,100.0,4094.51,Spain,Enaco Distributors,Planes,Medium,Shipped,103,8,Europe,Southern Europe,Madrid
10353,2004-12-04,48,68.8,3302.4,United States,Gift Ideas Corp.,Planes,Medium,Shipped,103,21,Americas,North America,"Washington, D.C."
10361,2004-12-17,44,72.42,3186.48,Australia,Souveniers And Things Co.,Planes,Medium,Shipped,103,98,Oceania,Australia and New Zealand,Canberra
10375,2005-02-03,25,66.73,1668.25,France,La Rochelle Gifts,Planes,Small,Shipped,103,68,Europe,Western Europe,Paris
10388,2005-03-03,50,100.0,7154.5,United States,FunGiftIdeas.com,Planes,Large,Shipped,103,25,Americas,North America,"Washington, D.C."
10398,2005-03-30,23,100.0,2810.83,France,Reims Collectables,Planes,Small,Shipped,103,79,Europe,Western Europe,Paris
10401,2005-04-03,21,96.11,2018.31,United States,Tekni Collectables Inc.,Planes,Small,On Hold,103,68,Americas,North America,"Washington, D.C."
10416,2005-05-10,41,100.0,5642.83,Italy,L'ordine Souveniers,Planes,Medium,Shipped,103,45,Europe,Southern Europe,Rome
10106,2003-02-17,44,74.4,3273.6,Italy,Rovelli Gifts,Planes,Medium,Shipped,104,60,Europe,Southern Europe,Rome
10120,2003-04-29,43,76.0,3268.0,Australia,"Australian Collectors, Co.",Planes,Medium,Shipped,104,12,Oceania,Australia and New Zealand,Canberra
10143,2003-08-10,28,96.0,2688.0,United States,Mini Creations Ltd.,Planes,Small,Shipped,104,32,Americas,North America,"Washington, D.C."
10155,2003-10-06,43,86.4,3715.2,Finland,"Toys of Finland, Co.",Planes,Medium,Shipped,104,96,Europe,Northern Europe,Helsinki
10168,2003-10-28,48,96.0,4608.0,United States,Technics Stores Inc.,Planes,Medium,Shipped,104,92,Americas,North America,"Washington, D.C."
